timestamp,total_memory
1776243048,966908
1776243054,967734
1776243060,968559
1776243066,966831
1776243072,965103
1776243078,963375
1776243084,961647
1776243090,959919
1776243096,961265
1776243102,962610
1776243108,963956
1776243114,965301
1776243120,966647
1776243126,965993
1776243132,965339
1776243138,964684
1776243144,964030
1776243150,963376
1776243156,965153
1776243162,966929
1776243168,968706
1776243174,970482
1776243180,972259
1776243186,973244
1776243192,974228
1776243198,975213
1776243204,976197
1776243210,977182
1776243216,977617
1776243222,978052
1776243228,978488
1776243234,978923
1776243240,979358
1776243246,985563
1776243252,991768
1776243258,997972
1776243264,1004177
1776243270,1010382
1776243276,1010210
1776243282,1010038
1776243288,1009866
1776243294,1009694
1776243300,1009522
1776243306,1007708
1776243312,1005893
1776243318,1004079
1776243324,1002264
1776243330,1000450
1776243336,997580
1776243342,994709
1776243348,991839
1776243354,988968
1776243360,986098
1776243366,985713
1776243372,985328
1776243378,984944
1776243384,984559
1776243390,984174
1776243396,988340
1776243402,992505
1776243408,996671
1776243414,1000836
1776243420,1005002
1776243426,1001452
1776243432,997901
1776243438,994351
1776243444,990800
1776243450,987250
1776243456,989354
1776243462,991458
1776243468,993562
1776243474,995666
1776243480,997770
1776243486,998008
1776243492,998247
1776243498,998485
1776243504,998724
1776243510,998962
1776243516,1005212
1776243522,1011461
1776243528,1017711
1776243534,1023960
1776243540,1030210
1776243546,1015488
1776243552,1000767
1776243558,986045
1776243564,971324
1776243570,956602
1776243576,956188
1776243582,955773
1776243588,955359
1776243594,954944
1776243600,954530
1776243606,955684
1776243612,956837
1776243618,957991
1776243624,959144
1776243630,960298
1776243636,959841
1776243642,959384
1776243648,958928
1776243654,958471
1776243660,958014
1776243666,963365
1776243672,968716
1776243678,974068
1776243684,979419
1776243690,984770
1776243696,984683
1776243702,984596
1776243708,984508
1776243714,984421
1776243720,984334
1776243726,978693
1776243732,973052
1776243738,967411
1776243744,961770
1776243750,956129
1776243756,956043
1776243762,955956
1776243768,955870
1776243774,955783
1776243780,955697
1776243786,956719
1776243792,957742
1776243798,958764
1776243804,959787
1776243810,960809
1776243816,962557
1776243822,964305
1776243828,966053
1776243834,967801
1776243840,969549
1776243846,970387
1776243852,971226
1776243858,972064
1776243864,972903
1776243870,973741
1776243876,980595
1776243882,987450
1776243888,994304
1776243894,1001159
1776243900,1008013
1776243906,999793
1776243912,991573
1776243918,983354
1776243924,975134
1776243930,966914
1776243936,969575
1776243942,972237
1776243948,974898
1776243954,977560
1776243960,980221
1776243966,980011
1776243972,979802
1776243978,979592
1776243984,979383
1776243990,979173
1776243996,979651
1776244002,980128
1776244008,980606
1776244014,981083
1776244020,981561
1776244026,982090
1776244032,982619
1776244038,983147
1776244044,983676
1776244050,984205
1776244056,984042
1776244062,983879
1776244068,983716
1776244074,983553
1776244080,983390
1776244086,983216
1776244092,983042
1776244098,982869
1776244104,982695
1776244110,982521
1776244116,982970
1776244122,983419
1776244128,983867
